Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid,Qube Price ($),Penalty Contributions
1452,10443842.209799403,100000,1928.6868915449531,8.62694757799632e+129,192.8686891544953
1453,10440013.017662808,100000,1928.3397279044752,1.2056179117940936e+130,192.83397279044755
1454,10436183.825526211,100000,1927.9926267534524,1.6849845584066638e+130,192.79926267534526
1455,10432354.633389615,100000,1927.6455880806368,2.3551352416734505e+130,192.7645588080637
1456,10428525.44125302,100000,1927.2986118747824,3.2920730292044473e+130,192.72986118747826
1457,10424696.249116424,100000,1926.9516981246445,4.602107353987852e+130,192.69516981246446
1458,10420867.056979828,100000,1926.604846818982,6.433950216052517e+130,192.6604846818982
1459,10417037.86484323,100000,1926.258057946555,8.99564492354957e+130,192.62580579465552
1460,10413208.672706636,100000,1925.9113314961248,1.2578259839045678e+131,192.5911331496125
1461,10409379.48057004,100000,1925.5646674564557,1.7589053091009315e+131,192.5564667456456
1462,10405550.288433444,100000,1925.2180658163136,2.4597897596357837e+131,192.52180658163138
1463,10401721.096296849,100000,1924.8715265644664,3.440227328837432e+131,192.48715265644665
1464,10397891.904160254,100000,1924.5250496896851,4.8118259307017716e+131,192.45250496896853
1465,10394062.712023657,100000,1924.1786351807405,6.7307937158448995e+131,192.41786351807406
1466,10390233.51988706,100000,1923.8322830264083,9.415778858049072e+131,192.38322830264084
1467,10386404.327750465,100000,1923.4859932154636,1.3172851857567858e+132,192.34859932154637
1468,10382575.13561387,100000,1923.139765736685,1.843049269854049e+132,192.3139765736685
1469,10378745.943477273,100000,1922.7936005788517,2.5788593343876614e+132,192.27936005788519
1470,10374916.751340676,100000,1922.4474977307473,3.608709517371651e+132,192.24474977307474
1471,10371087.559204083,100000,1922.1014571811556,5.050213632607172e+132,192.21014571811557
1472,10367258.367067486,100000,1921.7554789188632,7.068074525044252e+132,192.17554789188634
1473,10363429.17493089,100000,1921.4095629326578,9.892954842568622e+132,192.1409562932658
1474,10359599.982794294,100000,1921.0637092113302,1.3847917302152686e+133,192.10637092113302
1475,10355770.7906577,100000,1920.717917743672,1.9385473586818546e+133,192.0717917743672
1476,10351941.598521102,100000,1920.372188518478,2.713950235519798e+133,192.0372188518478
1477,10348112.406384505,100000,1920.0265215245452,3.7998009472463637e+133,192.00265215245452
1478,10344283.21424791,100000,1919.6809167506708,5.320510527957069e+133,191.9680916750671
1479,10340454.022111315,100000,1919.3353741856554,7.450394201819296e+133,191.93353741856555
1480,10336624.829974718,100000,1918.9898938183019,1.0433707879688087e+134,191.8989893818302
1481,10332795.637838123,100000,1918.6444756374146,1.4612736809344602e+134,191.86444756374146
1482,10328966.445701528,100000,1918.2991196317998,2.0467175347205227e+134,191.82991196318
1483,10325137.253564931,100000,1917.953825790266,2.8669340899789945e+134,191.7953825790266
1484,10321308.061428335,100000,1917.6085941016238,4.016159470168708e+134,191.7608594101624
1485,10317478.86929174,100000,1917.2634245546856,5.626490923801569e+134,191.72634245546857
1486,10313649.677155145,100000,1916.9183171382656,7.883112435473426e+134,191.69183171382656
1487,10309820.485018548,100000,1916.5732718411805,1.1045648917359193e+135,191.65732718411806
1488,10305991.29288195,100000,1916.2282886522491,1.5478118133256253e+135,191.62282886522493
1489,10302162.100745356,100000,1915.8833675602918,2.1690945227699277e+135,191.5883367560292
1490,10298332.90860876,100000,1915.5385085541309,3.0399902361886144e+135,191.5538508554131
1491,10294503.716472164,100000,1915.1937116225909,4.2608797870305305e+135,191.5193711622591
1492,10290674.524335569,100000,1914.8489767544995,5.972549358175032e+135,191.48489767544996
1493,10286845.332198974,100000,1914.5043039386835,8.372469576709123e+135,191.45043039386837
1494,10283016.140062377,100000,1914.1596931639747,1.1737639443388568e+136,191.41596931639748
1495,10279186.94792578,100000,1913.815144419205,1.6456644928806361e+136,191.3815144419205
1496,10275357.755789185,100000,1913.4706576932092,2.3074652632596613e+136,191.34706576932092
1497,10271528.56365259,100000,1913.1262329748242,3.235656238456388e+136,191.31262329748245
1498,10267699.371515993,100000,1912.7818702528891,4.5375654292678996e+136,191.27818702528893
1499,10263870.179379396,100000,1912.4375695162435,6.363803172547724e+136,191.24375695162436
1500,10260040.987242803,100000,1912.0933307537307,8.925732804142594e+136,191.20933307537308
1501,10256211.795106206,100000,1911.749153954195,1.2519999777173877e+137,191.1749153954195
1502,10252382.60296961,100000,1911.405039106483,1.7562973578915653e+137,191.1405039106483
1503,10248553.410833014,100000,1911.0609861994444,2.463911212537261e+137,191.10609861994445
1504,10244724.21869642,100000,1910.7169952219283,3.4568881694971224e+137,191.07169952219283
1505,10240895.026559822,100000,1910.373066162788,4.850414669789629e+137,191.0373066162788
1506,10237065.834423225,100000,1910.029199010879,6.806214949406599e+137,191.00291990108792
1507,10233236.64228663,100000,1909.6853937550568,9.551370622447736e+137,190.96853937550569
1508,10229407.450150035,100000,1909.341650384181,1.3404757770413986e+138,190.93416503841812
1509,10225578.258013438,100000,1908.9979688871122,1.8814187659834302e+138,190.89979688871122
1510,10221749.065876843,100000,1908.6543492527123,2.640858864966841e+138,190.86543492527124
1511,10217919.873740248,100000,1908.3107914698467,3.7071326216648396e+138,190.83107914698468
1512,10214090.681603651,100000,1907.9672955273822,5.20432316629381e+138,190.79672955273824
1513,10210261.489467055,100000,1907.6238614141876,7.306738821917967e+138,190.76238614141877
1514,10206432.29733046,100000,1907.2804891191333,1.0259261420691399e+139,190.72804891191333
1515,10202603.105193865,100000,1906.9371786310917,1.4405946106899377e+139,190.69371786310919
1516,10198773.913057268,100000,1906.5939299389383,2.0230221754314568e+139,190.65939299389385
1517,10194944.72092067,100000,1906.250743031549,2.841140171071976e+139,190.62507430315492
1518,10191115.528784076,100000,1905.9076178978034,3.990412840757594e+139,190.59076178978034
1519,10187286.33664748,100000,1905.5645545265816,5.605006759887911e+139,190.55645545265816
1520,10183457.144510884,100000,1905.2215529067669,7.873495550155945e+139,190.5221552906767
1521,10179627.952374289,100000,1904.8786130272435,1.1060943089791189e+140,190.48786130272435
1522,10175798.760237694,100000,1904.5357348768987,1.5539958209926333e+140,190.45357348768988
1523,10171969.568101097,100000,1904.192918444621,2.1834368925427873e+140,190.41929184446212
1524,10168140.3759645,100000,1903.8501637193012,3.0680648986058913e+140,190.38501637193013
1525,10164311.183827905,100000,1903.507470689832,4.311431909756893e+140,190.3507470689832
1526,10160481.99169131,100000,1903.1648393451078,6.059148615742339e+140,190.31648393451079
1527,10156652.799554713,100000,1902.8222696740258,8.515982351993044e+140,190.2822269674026
1528,10152823.607418116,100000,1902.4797616654841,1.1969912263913079e+141,190.24797616654843
1529,10148994.415281521,100000,1902.1373153083841,1.6825975008096013e+141,190.21373153083843
1530,10145165.223144926,100000,1901.794930591629,2.3653889374647228e+141,190.17949305916292
1531,10141336.03100833,100000,1901.4526075041222,3.325507443238702e+141,190.14526075041223
1532,10137506.838871734,100000,1901.1103460347713,4.6756965683625206e+141,190.11103460347715
1533,10133677.64673514,100000,1900.7681461724853,6.574575835601983e+141,190.07681461724854
1534,10129848.454598542,100000,1900.4260079061744,9.245324827502134e+141,190.04260079061746
1535,10126019.262461945,100000,1900.083931224751,1.300198368534046e+142,190.00839312247513
1536,10122190.07032535,100000,1899.7419161171308,1.8286477581524544e+142,189.97419161171308
1537,10118360.878188755,100000,1899.3999625722297,2.5720741777531736e+142,189.939996257223
1538,10114531.686052158,100000,1899.0580705789669,3.618011164222174e+142,189.9058070578967
1539,10110702.493915562,100000,1898.7162401262624,5.089666068854672e+142,189.87162401262626
1540,10106873.301778968,100000,1898.3744712030395,7.160471839122386e+142,189.83744712030398
1541,10103044.109642372,100000,1898.0327637982232,1.0074579987906982e+143,189.80327637982234
1542,10099214.917505775,100000,1897.6911179007395,1.417572258823306e+143,189.76911179007396
1543,10095385.72536918,100000,1897.3495334995173,1.994786414343881e+143,189.73495334995175
1544,10091556.533232585,100000,1897.0080105834875,2.807246370947725e+143,189.70080105834876
1545,10087727.341095988,100000,1896.6665491415822,3.950914025294202e+143,189.66665491415824
1546,10083898.14895939,100000,1896.3251491627366,5.56093147897213e+143,189.63251491627366
1547,10080068.956822796,100000,1895.9838106358873,7.827632258664095e+143,189.59838106358873
1548,10076239.7646862,100000,1895.6425335499728,1.1019101474879712e+144,189.56425335499728
1549,10072410.572549604,100000,1895.3013178939336,1.551296597032568e+144,189.53013178939338
1550,10068581.380413009,100000,1894.9601636567124,2.184119407425347e+144,189.49601636567127
1551,10064752.188276414,100000,1894.6190708272545,3.0753233683190767e+144,189.46190708272547
1552,10060922.996139817,100000,1894.2780393945054,4.330500196797575e+144,189.42780393945054
1553,10057093.80400322,100000,1893.9370693474148,6.0984320978270485e+144,189.3937069347415
1554,10053264.611866625,100000,1893.596160674932,8.58877389177507e+144,189.35961606749322
1555,10049435.41973003,100000,1893.2553133660106,1.2096980635932216e+145,189.32553133660107
1556,10045606.227593433,100000,1892.9145274096045,1.7039452320464516e+145,189.29145274096047
1557,10041777.035456836,100000,1892.573802794671,2.4003087028464536e+145,189.25738027946713
1558,10037947.843320241,100000,1892.233139510168,3.3815154923430134e+145,189.22331395101682
1559,10034118.651183646,100000,1891.8925375450563,4.7641833652953567e+145,189.18925375450564
1560,10030289.45904705,100000,1891.5519968882982,6.712717214320098e+145,189.15519968882984
1561,10026460.266910454,100000,1891.2115175288582,9.458908497584988e+145,189.12115175288582
1562,10022631.07477386,100000,1890.8710994557027,1.3329580336835124e+146,189.0871099455703
1563,10018801.882637262,100000,1890.530742657801,1.8785583980901718e+146,189.0530742657801
1564,10014972.690500665,100000,1890.1904471241223,2.647681174783494e+146,189.01904471241224
1565,10011143.49836407,100000,1889.8502128436398,3.731981048955433e+146,188.985021284364
1566,10007314.306227475,100000,1889.5100398053278,5.260728857427853e+146,188.9510039805328
1567,10003485.114090879,100000,1889.169927998163,7.416263388959265e+146,188.9169927998163
1568,9999655.921954282,100000,1888.8298774111236,1.045579602259343e+147,188.88298774111237
1569,9995826.729817687,100000,1888.4898880331893,1.4742182407594818e+147,188.84898880331895
1570,9991997.537681092,100000,1888.1499598533433,2.0787352083986815e+147,188.81499598533435
1571,9988168.345544495,100000,1887.81009286057,2.9313607478959793e+147,188.781009286057
1572,9984339.1534079,100000,1887.470287043855,4.134015121378175e+147,188.7470287043855
1573,9980509.961271305,100000,1887.1305423921874,5.830523386022534e+147,188.71305423921876
1574,9976680.769134708,100000,1886.7908588945568,8.223859881033398e+147,188.67908588945568
1575,9972851.57699811,100000,1886.451236539956,1.1600495344007023e+148,188.6451236539956
1576,9969022.384861516,100000,1886.1116753173785,1.6364774644748694e+148,188.61116753173786
1577,9965193.19272492,100000,1885.7721752158213,2.308746121570292e+148,188.57721752158216
1578,9961364.000588324,100000,1885.4327362242825,3.257429124438592e+148,188.54327362242827
1579,9957534.808451727,100000,1885.0933583317624,4.596279277853982e+148,188.50933583317624
1580,9953705.616315134,100000,1884.7540415272624,6.485903358566334e+148,188.47540415272624
1581,9949876.424178537,100000,1884.4147857997878,9.153077903271095e+148,188.4414785799788
1582,9946047.23204194,100000,1884.0755911383437,1.291803501122289e+149,188.4075591138344
1583,9942218.039905345,100000,1883.7364575319389,1.8233009597732436e+149,188.3736457531939
1584,9938388.84776875,100000,1883.3973849695828,2.5736700009206375e+149,188.3397384969583
1585,9934559.655632153,100000,1883.0583734402885,3.6331217209183205e+149,188.30583734402887
1586,9930730.463495556,100000,1882.7194229330694,5.129081690879277e+149,188.27194229330695
1587,9926901.271358961,100000,1882.3805334369417,7.241555366044896e+149,188.2380533436942
1588,9923072.079222366,100000,1882.041704940923,1.0224843230877959e+150,188.2041704940923
1589,9919242.88708577,100000,1881.7029374340336,1.4438231986384692e+150,188.17029374340336
1590,9915413.694949174,100000,1881.3642309052955,2.0389375293545048e+150,188.13642309052955
1591,9911584.50281258,100000,1881.0255853437325,2.8795615253419385e+150,188.10255853437326
1592,9907755.310675982,100000,1880.6870007383707,4.067067072924564e+150,188.06870007383708
1593,9903926.118539385,100000,1880.3484770782377,5.744719512680086e+150,188.0348477078238
1594,9900096.92640279,100000,1880.0100143523632,8.115005840970934e+150,188.00100143523633
1595,9896267.734266195,100000,1879.6716125497799,1.1464136532989358e+151,187.967161254978
1596,9892438.542129599,100000,1879.3332716595212,1.6196693338067714e+151,187.93332716595214
1597,9888609.349993002,100000,1878.9949916706225,2.2884628040874594e+151,187.89949916706226
1598,9884780.157856407,100000,1878.6567725721216,3.2336561446836464e+151,187.86567725721216
1599,9880950.965719812,100000,1878.3186143530584,4.569580027366911e+151,187.83186143530585
1600,9877121.773583215,100000,1877.980517002475,6.457898311773982e+151,187.7980517002475
1601,9873292.58144662,100000,1877.6424805094148,9.127221125847976e+151,187.7642480509415
1602,9869463.389310025,100000,1877.3045048629228,1.2900851903810361e+152,187.73045048629228
1603,9865634.197173428,100000,1876.9665900520479,1.823604461936441e+152,187.6966590052048
1604,9861805.00503683,100000,1876.6287360658382,2.5779550065756197e+152,187.66287360658384
1605,9857975.812900236,100000,1876.2909428933465,3.644621584660305e+152,187.62909428933466
1606,9854146.62076364,100000,1875.953210523626,5.153021645018771e+152,187.5953210523626
1607,9850317.428627044,100000,1875.6155389457317,7.286247116857443e+152,187.5615538945732
1608,9846488.236490447,100000,1875.2779281487217,1.0303344569849727e+153,187.52779281487219
1609,9842659.044353854,100000,1874.940378121655,1.4570851797357491e+153,187.49403781216552
1610,9838829.852217257,100000,1874.602888853593,2.060743976614408e+153,187.46028888535932
1611,9835000.66008066,100000,1874.2654603335993,2.914711069062421e+153,187.42654603335995
1612,9831171.467944065,100000,1873.9280925507392,4.1228672001957945e+153,187.39280925507393
1613,9827342.27580747,100000,1873.5907854940801,5.832242033446802e+153,187.35907854940803
1614,9823513.083670873,100000,1873.2535391526912,8.250952353736153e+153,187.32535391526915
1615,9819683.891534276,100000,1872.9163535156438,1.1673604084489914e+154,187.2916353515644
1616,9815854.699397681,100000,1872.5792285720108,1.6517266363838086e+154,187.2579228572011
1617,9812025.507261086,100000,1872.242164310868,2.3372421431589697e+154,187.2242164310868
1618,9808196.31512449,100000,1871.9051607212923,3.307513001186304e+154,187.19051607212924
1619,9804367.122987894,100000,1871.568217792362,4.6809253866110496e+154,187.15682177923622
1620,9800537.9308513,100000,1871.2313355131596,6.625126515203857e+154,187.12313355131596
1621,9796708.738714702,100000,1870.8945138727672,9.377539978315615e+154,187.08945138727674
1622,9792879.546578106,100000,1870.5577528602703,1.3274432241701307e+155,187.05577528602703
1623,9789050.35444151,100000,1870.2210524647553,1.8792097628442654e+155,187.02210524647555
1624,9785221.162304915,100000,1869.884412675312,2.6605218566941877e+155,186.98844126753121
1625,9781391.970168319,100000,1869.5478334810302,3.76695697651513e+155,186.95478334810304
1626,9777562.778031722,100000,1869.2113148710037,5.333922959222203e+155,186.92113148710038
1627,9773733.585895127,100000,1868.874856834327,7.553270859516125e+155,186.88748568343271
1628,9769904.393758532,100000,1868.5384593600966,1.0696842765565789e+156,186.85384593600966
1629,9766075.201621935,100000,1868.2021224374112,1.514985201162382e+156,186.82021224374114
1630,9762246.00948534,100000,1867.8658460553725,2.145820479671662e+156,186.78658460553726
1631,9758416.817348745,100000,1867.529630203083,3.039559085004393e+156,186.7529630203083
1632,9754587.625212148,100000,1867.1934748696463,4.30586088565855e+156,186.71934748696464
1633,9750758.433075551,100000,1866.8573800441693,6.100165129203269e+156,186.68573800441695
1634,9746929.240938956,100000,1866.5213457157618,8.642818092740238e+156,186.6521345715762
1635,9743100.04880236,100000,1866.1853718735326,1.2246199479758483e+157,186.61853718735327
1636,9739270.856665764,100000,1865.8494585065955,1.7353195288757324e+157,186.58494585065955
1637,9735441.664529167,100000,1865.5136056040644,2.4591767190034334e+157,186.55136056040647
1638,9731612.472392572,100000,1865.1778131550557,3.485235865951003e+157,186.51778131550557
1639,9727783.280255977,100000,1864.8420811486876,4.9397702909822824e+157,186.48420811486878
1640,9723954.08811938,100000,1864.5064095740809,7.001860729666563e+157,186.4506409574081
1641,9720124.895982785,100000,1864.1707984203576,9.925498075809555e+157,186.41707984203578
1642,9716295.70384619,100000,1863.8352476766418,1.4070945134221944e+158,186.3835247676642
1643,9712466.511709593,100000,1863.4997573320597,1.9949239322649023e+158,186.34997573320598
1644,9708637.319572996,100000,1863.16432737574,2.828534717772009e+158,186.31643273757402
1645,9704808.127436401,100000,1862.8289577968121,4.010779452215624e+158,186.2828957796812
1646,9700978.935299806,100000,1862.4936485844087,5.687588077431735e+158,186.24936485844088
1647,9697149.74316321,100000,1862.1583997276634,8.066025061614673e+158,186.21583997276636
1648,9693320.551026613,100000,1861.8232112157127,1.143992214520463e+159,186.18232112157128
1649,9689491.35889002,100000,1861.4880830376942,1.6226267542283175e+159,186.14880830376944
1650,9685662.166753422,100000,1861.153015182747,2.3016869197233472e+159,186.1153015182747
1651,9681832.974616826,100000,1860.818007640014,3.265170863044692e+159,186.0818007640014
1652,9678003.78248023,100000,1860.4830603986386,4.632309970812054e+159,186.04830603986386
1653,9674174.590343636,100000,1860.1481734477672,6.572359969710879e+159,186.01481734477673
1654,9670345.398207039,100000,1859.8133467765465,9.32560663123872e+159,185.98133467765467
1655,9666516.206070442,100000,1859.4785803741263,1.3233199374370269e+160,185.94785803741263
1656,9662687.013933847,100000,1859.1438742296589,1.8779525899540337e+160,185.9143874229659
1657,9658857.821797252,100000,1858.8092283322976,2.6652404084804823e+160,185.88092283322976
1658,9655028.629660655,100000,1858.4746426711977,3.782858902875102e+160,185.8474642671198
1659,9651199.43752406,100000,1858.1401172355168,5.3695251024582005e+160,185.8140117235517
1660,9647370.245387465,100000,1857.8056520144144,7.622256927464836e+160,185.78056520144145
1661,9643541.053250868,100000,1857.4712469970518,1.0820896786856039e+161,185.74712469970518
1662,9639711.861114271,100000,1857.1369021725925,1.5362959361881317e+161,185.71369021725926
1663,9635882.668977676,100000,1856.8026175302014,2.1813153574017871e+161,185.68026175302015
1664,9632053.476841081,100000,1856.4683930590463,3.0973763090011434e+161,185.64683930590465
1665,9628224.284704484,100000,1856.1342287482958,4.3984678242093126e+161,185.61342287482958
1666,9624395.092567887,100000,1855.8001245871205,6.246558193957509e+161,185.58001245871208
1667,9620565.900431292,100000,1855.466080564695,8.871806825624777e+161,185.5466080564695
1668,9616736.708294697,100000,1855.1320966701933,1.2601297685491228e+162,185.51320966701934
1669,9612907.5161581,100000,1854.7981728927928,1.789989011860085e+162,185.47981728927928
1670,9609078.324021505,100000,1854.464309221672,2.542830138826125e+162,185.44643092216722
1671,9605249.13188491,100000,1854.1305056460124,3.6125695657566225e+162,185.41305056460124
1672,9601419.939748313,100000,1853.7967621549958,5.13271278479394e+162,185.3796762154996
1673,9597590.747611716,100000,1853.4630787378076,7.293056429736063e+162,185.34630787378077
1674,9593761.555475121,100000,1853.129455383635,1.0363442548930014e+163,185.31294553836352
1675,9589932.363338526,100000,1852.7958920816664,1.4727545241422205e+163,185.27958920816664
1676,9586103.17120193,100000,1852.462388821091,2.093093022061298e+163,185.2462388821091
1677,9582273.979065333,100000,1852.1289455911033,2.974942178527742e+163,185.21289455911034
1678,9578444.78692874,100000,1851.7955623808969,4.228636511028293e+163,185.1795562380897
1679,9574615.594792143,100000,1851.4622391796684,6.011100655044983e+163,185.14622391796684
1680,9570786.402655546,100000,1851.128975976616,8.545538909465662e+163,185.1128975976616
1681,9566957.21051895,100000,1850.79577276094,1.214945269359037e+164,185.07957727609403
1682,9563128.018382356,100000,1850.4626295218432,1.727451119994314e+164,185.04626295218432
1683,9559298.826245759,100000,1850.129546248529,2.4563294039582007e+164,185.0129546248529
1684,9555469.634109162,100000,1849.7965229302042,3.4930051445142795e+164,184.97965229302042
1685,9551640.441972567,100000,1849.463559556077,4.967565634437933e+164,184.94635595560771
1686,9547811.249835972,100000,1849.1306561153565,7.065123619225193e+164,184.91306561153567
1687,9543982.057699375,100000,1848.7978125972559,1.0049111633564134e+165,184.8797812597256
1688,9540152.86556278,100000,1848.4650289909882,1.4294445814186728e+165,184.84650289909882
1689,9536323.673426185,100000,1848.1323052857697,2.0334744175098993e+165,184.81323052857698
1690,9532494.481289588,100000,1847.7996414708186,2.892956035638254e+165,184.77996414708187
1691,9528665.289152991,100000,1847.4670375353537,4.116012420802887e+165,184.74670375353537
1692,9524836.097016396,100000,1847.1344934685972,5.856568588831726e+165,184.71344934685973
1693,9521006.904879801,100000,1846.802009259773,8.333769749179888e+165,184.68020092597732
1694,9517177.712743204,100000,1846.4695848981062,1.1859638710866624e+166,184.64695848981063
1695,9513348.520606607,100000,1846.137220372824,1.687847134966285e+166,184.6137220372824
1696,9509519.328470012,100000,1845.804915673157,2.4022955949173606e+166,184.5804915673157
1697,9505690.136333417,100000,1845.4726707883356,3.419412170828774e+166,184.54726707883356
1698,9501860.94419682,100000,1845.1404857075938,4.867524291511488e+166,184.5140485707594
1699,9498031.752060225,100000,1844.8083604201665,6.929413217205075e+166,184.48083604201668
1700,9494202.55992363,100000,1844.4762949152905,9.865439618193765e+166,184.44762949152906
1701,9490373.367787033,100000,1844.1442891822055,1.4046498192881243e+167,184.41442891822055
1702,9486544.175650436,100000,1843.8123432101527,2.0000982352106515e+167,184.38123432101528
1703,9482714.983513841,100000,1843.480456988375,2.848171994450611e+167,184.3480456988375
1704,9478885.791377246,100000,1843.1486305061171,4.0561379319507424e+167,184.31486305061173
1705,9475056.59924065,100000,1842.816863752626,5.776846509771284e+167,184.2816863752626
1706,9471227.407104053,100000,1842.4851567171504,8.228118622299935e+167,184.24851567171504
1707,9467398.214967458,100000,1842.1535093889413,1.1720384352921403e+168,184.21535093889415
1708,9463569.022830863,100000,1841.8219217572512,1.6696088956567353e+168,184.18219217572513
1709,9459739.830694266,100000,1841.4903938113353,2.37858800368843e+168,184.14903938113355
1710,9455910.63855767,100000,1841.1589255404488,3.3888728046773547e+168,184.11589255404488
1711,9452081.446421076,100000,1840.8275169338515,4.828618293485013e+168,184.08275169338515
1712,9448252.254284479,100000,1840.4961679808032,6.880532275664611e+168,184.04961679808034
1713,9444423.062147882,100000,1840.1648786705668,9.805116175158583e+168,184.0164878670567
1714,9440593.870011287,100000,1839.8336489924063,1.3973815003299778e+169,183.98336489924066
1715,9436764.677874692,100000,1839.5024789355875,1.9916304862025725e+169,183.95024789355875
1716,9432935.485738095,100000,1839.1713684893793,2.8387952111937937e+169,183.91713684893796
1717,9429106.293601498,100000,1838.840317643051,4.0466055875502904e+169,183.88403176430512
1718,9425277.101464905,100000,1838.509326385876,5.7687164991830546e+169,183.8509326385876
1719,9421447.909328308,100000,1838.1783947071265,8.224301333809013e+169,183.81783947071267
1720,9417618.717191711,100000,1837.8475225960797,1.172601168971338e+170,183.78475225960798
1721,9413789.525055116,100000,1837.5167100420122,1.6719878376814148e+170,183.75167100420123
1722,9409960.332918521,100000,1837.185957034205,2.3842257815326262e+170,183.71859570342053
1723,9406131.140781924,100000,1836.855263561939,3.400111134831958e+170,183.68552635619392
1724,9402301.948645327,100000,1836.5246296144978,4.849202315684625e+170,183.6524629614498
1725,9398472.756508732,100000,1836.194055181167,6.916381590535732e+170,183.6194055181167
1726,9394643.564372137,100000,1835.8635402512346,9.86549841962561e+170,183.58635402512346
1727,9390814.37223554,100000,1835.533084813989,1.4073125205929846e+171,183.55330848139891
1728,9386985.180098945,100000,1835.2026888587225,2.007675405190076e+171,183.52026888587227
1729,9383155.98796235,100000,1834.8723523747283,2.8643617464835377e+171,183.48723523747285
1730,9379326.795825753,100000,1834.5420753513006,4.086896530352997e+171,183.45420753513008
1731,9375497.603689156,100000,1834.2118577777376,5.8316415746590515e+171,183.42118577777376
1732,9371668.411552561,100000,1833.881699643338,8.321840728908974e+171,183.3881699643338
1733,9367839.219415966,100000,1833.551600937402,1.1876250877553353e+172,183.3551600937402
1734,9364010.02727937,100000,1833.2215616492333,1.6950039174971087e+172,183.32215616492334
1735,9360180.835142773,100000,1832.8915817681363,2.419320586578466e+172,183.28915817681366
1736,9356351.643006178,100000,1832.561661283418,3.453404887666367e+172,183.25616612834182
1737,9352522.450869583,100000,1832.2318001843869,4.9298412393299924e+172,183.2231800184387
1738,9348693.258732986,100000,1831.901998460354,7.038007340866996e+172,183.1901998460354
1739,9344864.06659639,100000,1831.5722561006312,1.0048421346625402e+173,183.15722561006314
1740,9341034.874459796,100000,1831.2425730945333,1.434753495422608e+173,183.12425730945336
1741,9337205.682323199,100000,1830.9129494313763,2.0487457688341343e+173,183.09129494313765
1742,9333376.490186602,100000,1830.5833851004784,2.925702508690449e+173,183.05833851004786
1743,9329547.298050007,100000,1830.2538800911605,4.178337983500647e+173,183.02538800911606
1744,9325718.105913412,100000,1829.924434392744,5.967717690919941e+173,182.9924434392744
1745,9321888.913776815,100000,1829.595047994553,8.524016193113542e+173,182.95950479945532
1746,9318059.721640218,100000,1829.2657208859139,1.2176193654343865e+174,182.9265720885914
1747,9314230.529503623,100000,1828.9364530561543,1.7394426081593223e+174,182.89364530561545
1748,9310401.337367028,100000,1828.6072444946044,2.4850774605877425e+174,182.86072444946046
1749,9306572.145230431,100000,1828.2780951905952,3.550594023750188e+174,182.82780951905954
1750,9302742.953093836,100000,1827.9490051334606,5.073332872975199e+174,182.79490051334608
1751,9298913.760957241,100000,1827.6199743125371,7.249648398270153e+174,182.76199743125372
1752,9295084.568820644,100000,1827.2910027171606,1.0360286549068575e+175,182.72910027171608
1753,9291255.376684047,100000,1826.9620903366715,1.480668442406384e+175,182.69620903366717
1754,9287426.184547452,100000,1826.6332371604112,2.1162895863003257e+175,182.66332371604113
1755,9283596.992410857,100000,1826.304443177722,3.024987492451396e+175,182.63044431777223
1756,9279767.80027426,100000,1825.9757083779505,4.324175159996201e+175,182.59757083779505
1757,9275938.608137663,100000,1825.6470327504423,6.181788896623263e+175,182.56470327504425
1758,9272109.41600107,100000,1825.3184162845473,8.838045903675143e+175,182.53184162845474
1759,9268280.223864473,100000,1824.9898589696159,1.2636579036922608e+176,182.49898589696159
1760,9264451.031727877,100000,1824.6613607950014,1.8068993337796913e+176,182.46613607950016
1761,9260621.839591281,100000,1824.3329217500586,2.583863482736515e+176,182.43329217500587
1762,9256792.647454686,100000,1824.004541824143,3.6951862180374313e+176,182.4004541824143
1763,9252963.45531809,100000,1823.6762210066147,5.284869232998805e+176,182.3676221006615
1764,9249134.263181493,100000,1823.3479592868332,7.558981896281814e+176,182.33479592868332
1765,9245305.071044898,100000,1823.019756654162,1.0812434759466065e+177,182.3019756654162
1766,9241475.878908303,100000,1822.6916130979641,1.5467311156088346e+177,182.26916130979643
1767,9237646.686771706,100000,1822.3635286076064,2.212775041686157e+177,182.23635286076066
1768,9233817.49463511,100000,1822.0355031724569,3.1658535300465263e+177,182.20355031724569
1769,9229988.302498516,100000,1821.7075367818857,4.529762957164675e+177,182.1707536781886
1770,9226159.110361919,100000,1821.3796294252652,6.48173438274524e+177,182.13796294252654
1771,9222329.918225322,100000,1821.0517810919682,9.27551585956746e+177,182.10517810919683
1772,9218500.726088727,100000,1820.7239917713716,1.3274433471071408e+178,182.07239917713719
1773,9214671.533952132,100000,1820.3962614528527,1.8998748375764207e+178,182.0396261452853
1774,9210842.341815535,100000,1820.0685901257912,2.7193496455934306e+178,182.00685901257913
1775,9207013.149678938,100000,1819.7409777795685,3.892567650299432e+178,181.97409777795687
1776,9203183.957542343,100000,1819.413424403568,5.572349349291697e+178,181.9413424403568
1777,9199354.765405748,100000,1819.0859299871752,7.977586913128387e+178,181.90859299871752
1778,9195525.573269151,100000,1818.7584945197775,1.1421832485847855e+179,181.87584945197776
1779,9191696.381132556,100000,1818.4311179907636,1.6354265893591796e+179,181.84311179907638
1780,9187867.188995961,100000,1818.103800389525,2.3418406506500854e+179,181.81038003895253
1781,9184037.996859364,100000,1817.7765417054552,3.353626067105135e+179,181.77765417054553
